,ID ANUNCIIO,FUENTE INFO,FECHA INICIO ANFITRION,TASA DE RESPUESTA,SUPERANFITRION,CANTIDAD TOTAL ANUNCIOS,LONGITUD,TIPO DE CUARTO,BAÑOS,CAMAS,PRECIO,NOCHES MAXIMAS,MAXIMO NOCHES MINIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MAXIMAS,DISPONIBILIDAD 30D,DISPONIBILIDAD 90D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 30D,PUNTAJE PRECISION,PUNTAJE CHECKIN,PUNTAJE UBICACION,RESERVA INSTANTANEA,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION COMPARTIDA
1527,820647526959160948,city scrape,2014-03-03,64%,f,65,6.14157,Entire home/apt,1.0,2.0,$143.00,365,14,365,365.0,29,61,5,0,5.0,5.0,5.0,f,6,0
1528,821719764109381638,previous scrape,2014-11-19,,f,1,6.19966,Entire home/apt,,,,365,1,365,365.0,0,0,0,0,,,,f,1,0
1529,823842952162649075,city scrape,2010-09-23,100%,t,1,6.16311013698578,Private room,1.0,1.0,$91.00,40,1,40,40.0,21,81,123,2,4.99,4.98,4.98,f,0,0
1530,825250442685756196,city scrape,2012-03-20,,f,1,6.1603,Private room,1.0,1.0,$90.00,15,2,15,15.0,0,54,10,0,5.0,4.9,4.9,f,0,0
1531,826030586595478693,previous scrape,2021-06-28,88%,f,17,6.14671,Entire home/apt,,,,365,5,365,365.0,28,88,5,0,4.0,4.2,4.0,f,9,0
1532,826110398113137461,previous scrape,2014-11-08,,f,5,6.147526,Entire home/apt,,,,365,1,365,365.0,0,0,6,0,4.5,4.83,4.5,f,1,0
1533,826667325468381547,city scrape,2017-04-14,100%,f,5,6.18667669594288,Entire home/apt,1.0,2.0,$160.00,1125,1,1125,1125.0,8,41,10,0,4.8,5.0,4.9,t,2,0
1534,826667715360861771,city scrape,2017-04-14,100%,f,5,6.18679,Entire home/apt,6.5,4.0,"$1,200.00",30,3,30,30.0,0,9,0,0,,,,f,2,0
1535,826738598698570911,previous scrape,2023-02-08,,f,3,6.13108,Entire home/apt,,,,365,3,365,365.0,0,0,26,0,4.88,4.92,4.92,f,1,0
1536,826911144408398978,city scrape,2011-10-09,100%,f,6,6.13713,Entire home/apt,1.5,1.0,$134.00,31,30,1125,1125.0,28,88,2,0,5.0,5.0,5.0,f,2,0
1537,827361068481246565,city scrape,2022-08-10,100%,f,3,6.11606,Private room,1.0,1.0,$85.00,365,1,365,365.0,27,87,48,0,4.73,4.72,4.67,f,0,0
1538,827386389828460364,city scrape,2019-05-27,100%,f,1,6.12503,Entire home/apt,1.0,1.0,$100.00,20,3,20,20.0,29,89,24,0,4.75,4.92,4.83,f,1,0
1539,830900724889772528,city scrape,2012-09-10,98%,f,447,6.14618,Entire home/apt,1.0,1.0,$135.00,365,2,365,365.0,30,62,25,0,4.68,4.4,4.64,f,92,0
1540,831534706122809786,city scrape,2012-09-10,98%,f,447,6.18515,Entire home/apt,2.5,3.0,$190.00,365,3,365,365.0,0,0,0,0,,,,f,92,0
1541,831590052180567469,city scrape,2016-02-04,,f,1,6.16177,Entire home/apt,1.0,1.0,$150.00,7,2,7,7.0,28,88,2,0,5.0,5.0,5.0,f,1,0
1542,831619998447529302,previous scrape,2015-10-09,95%,f,59,6.1609518,Private room,,,,14,2,14,14.0,0,0,28,0,4.86,5.0,4.89,f,30,0
1543,831878559245378805,previous scrape,2012-07-04,,f,2,6.1624325,Entire home/apt,,,,730,5,730,730.0,0,0,6,0,5.0,5.0,5.0,f,1,0
1544,832481144982741116,city scrape,2023-02-22,100%,t,1,6.15938,Entire home/apt,1.0,1.0,$155.00,1125,1,1125,1125.0,17,51,77,2,4.94,4.84,4.92,f,1,0
1545,834103039202317753,city scrape,2017-07-14,100%,t,1,6.149683676721191,Private room,1.0,2.0,$81.00,1125,1,1125,1125.0,15,65,208,8,4.88,4.95,4.88,t,0,0
1546,839612034923892758,city scrape,2010-03-15,100%,t,3,6.1602,Entire home/apt,1.0,2.0,$147.00,365,2,365,365.0,1,33,82,0,4.83,4.79,4.9,f,1,0
1547,840617111062979687,city scrape,2014-02-13,,f,4,6.1566,Entire home/apt,1.0,1.0,$130.00,365,3,365,365.0,0,10,11,0,5.0,5.0,5.0,f,1,0
1548,840986051550714735,previous scrape,2016-12-05,,f,1,6.1406,Entire home/apt,,,,31,5,31,31.0,0,0,10,0,5.0,4.9,4.9,f,1,0
1549,841279258521756235,previous scrape,2017-03-07,,f,1,6.1641414,Entire home/apt,,,,40,2,40,40.0,0,0,2,0,4.0,5.0,5.0,f,1,0
1550,841893732826945736,previous scrape,2013-04-07,,f,1,6.19509,Entire home/apt,,,,365,1,365,365.0,0,0,0,0,,,,f,1,0
1551,842396761828356048,city scrape,2022-12-27,100%,f,3,6.16964,Private room,1.5,1.0,$88.00,30,1,30,30.0,6,62,102,5,4.71,4.8,4.93,f,0,0
1552,842515440691526989,previous scrape,2021-09-10,100%,t,8,6.14093,Private room,,,,7,2,7,7.0,30,90,3,0,5.0,4.67,5.0,t,0,0
1553,842552093977524947,previous scrape,2021-09-10,100%,t,8,6.14107,Private room,,,,7,2,7,7.0,30,90,2,0,5.0,5.0,5.0,t,0,0
1554,843284129460642376,city scrape,2019-03-20,,f,6,6.14466,Private room,1.0,1.0,$140.00,7,2,1125,1125.0,1,61,0,0,,,,t,0,0
1555,843435163380090956,city scrape,2016-06-12,100%,t,2,6.11989,Private room,1.0,0.0,$74.00,1125,1,1125,1125.0,0,2,7,0,4.29,4.43,4.29,f,0,0
1556,843881641100464406,previous scrape,2019-03-20,,f,6,6.145,Private room,,,,7,2,1125,1125.0,1,61,16,0,4.75,4.94,4.94,t,0,0
1557,843915342902113475,city scrape,2021-09-10,100%,t,8,6.141718,Private room,1.0,1.0,$110.00,7,2,7,7.0,30,90,12,0,4.83,4.92,4.83,t,0,0
1558,844237811907078202,city scrape,2019-09-02,,f,2,6.16156,Entire home/apt,1.0,1.0,$120.00,365,3,365,365.0,27,87,0,0,,,,f,1,0
1559,845669525445019165,city scrape,2016-07-22,,t,1,6.15945,Entire home/apt,1.0,1.0,$130.00,365,4,365,365.0,4,4,7,0,4.86,4.86,5.0,f,1,0
1560,846055967372305254,previous scrape,2013-08-04,100%,t,6,6.15874,Entire home/apt,,,,1125,3,1125,1125.0,0,0,26,0,4.54,4.81,4.96,t,1,0
1561,846461548102681190,previous scrape,2020-12-26,,f,1,6.13263,Entire home/apt,,,,20,1,20,20.0,0,0,21,0,4.86,5.0,4.71,f,1,0
1562,846983311372288370,city scrape,2012-10-27,100%,t,3,6.13216,Private room,1.0,1.0,$92.00,30,3,30,30.0,29,89,12,0,4.83,4.83,4.75,f,0,0
1563,847874200888445749,city scrape,2021-11-04,0%,f,1,6.14981,Entire home/apt,1.0,1.0,$171.00,30,1,30,30.0,29,89,0,0,,,,f,1,0
1564,849167306509422954,city scrape,2013-08-13,100%,t,2,6.12757,Entire home/apt,1.5,2.0,$83.00,1125,2,1125,1125.0,7,17,11,1,4.82,5.0,4.91,f,1,0
1565,849982393335807716,city scrape,2021-10-24,100%,t,2,6.06797,Private room,1.0,1.0,$65.00,365,1,365,365.0,27,82,23,0,4.96,4.87,4.83,f,0,0
1566,850531664794986168,city scrape,2023-03-19,50%,t,1,6.13379,Private room,1.0,1.0,$80.00,1125,2,1125,1125.0,28,88,11,0,5.0,5.0,5.0,f,0,0
1567,852746959566773964,city scrape,2013-10-28,,f,2,5.97391,Private room,1.0,1.0,$78.00,365,1,365,365.0,28,88,3,0,5.0,5.0,5.0,f,0,0
1568,852904539712995570,city scrape,2022-09-29,,f,3,6.14593964070082,Entire home/apt,1.0,1.0,$130.00,365,15,365,365.0,30,90,0,0,,,,t,1,0
1569,853271115430130833,city scrape,2011-09-09,100%,f,1,6.2242,Entire home/apt,1.0,1.0,$50.00,30,7,30,30.0,1,10,0,0,,,,f,1,0
1570,854405996300100450,city scrape,2015-11-24,50%,f,6,6.12524,Private room,1.0,1.0,$65.00,365,5,365,365.0,0,56,0,0,,,,f,0,0
1571,854422506010774908,previous scrape,2015-11-24,50%,f,6,6.12737,Private room,,,,365,5,365,365.0,0,48,5,0,5.0,5.0,4.8,f,0,0
1572,854436841604592230,city scrape,2015-11-24,50%,f,6,6.1246,Private room,1.0,1.0,$41.00,365,6,365,365.0,1,3,1,0,4.0,5.0,5.0,f,0,0
1573,855224308074210613,city scrape,2019-05-07,,f,2,6.14793,Private room,1.0,1.0,$167.00,365,1,365,365.0,30,90,0,0,,,,f,1,0
1574,855660696604286056,city scrape,2023-03-26,,f,1,6.1321764,Private room,1.5,1.0,$59.00,14,2,1125,1125.0,11,68,2,0,4.5,4.5,4.0,f,0,0
1575,856397997811808025,city scrape,2015-01-20,100%,f,4,6.12181,Entire home/apt,1.0,2.0,$226.00,30,4,30,30.0,6,43,20,1,4.9,4.8,4.9,f,1,0
1576,859959436926972299,city scrape,2014-07-18,100%,f,4,6.170112,Private room,1.0,1.0,$130.00,365,1,365,365.0,30,90,8,0,5.0,4.63,4.63,f,0,0
1577,860448420320689644,city scrape,2014-10-17,100%,f,1,6.16424,Entire home/apt,2.0,5.0,$130.00,15,1,15,15.0,0,0,5,0,4.2,5.0,4.4,f,1,0
1578,861229557277189655,city scrape,2013-05-27,100%,t,3,6.14305,Entire home/apt,1.0,1.0,$220.00,365,2,365,365.0,0,0,1,1,5.0,5.0,5.0,f,1,0
1579,861337346200873175,city scrape,2015-10-09,95%,f,59,6.13066,Entire home/apt,1.0,3.0,$200.00,365,2,365,365.0,24,79,43,1,4.84,4.93,4.7,f,30,0
1580,862099250546385830,city scrape,2023-04-04,100%,f,2,6.1141267,Private room,1.0,1.0,$65.00,14,1,14,14.0,26,86,16,0,4.63,4.63,4.81,f,0,0
1581,862164196020299227,city scrape,2021-09-10,100%,t,8,6.141718,Private room,2.0,4.0,$200.00,7,2,7,7.0,18,76,65,1,4.85,4.92,4.91,t,0,0
1582,862223479017127856,city scrape,2023-04-04,,f,1,6.13462,Private room,1.0,2.0,$99.00,1125,2,1125,1125.0,27,87,3,0,4.67,5.0,4.67,f,0,0
1583,862735973167645220,city scrape,2016-11-30,100%,f,1,6.14737395197153,Entire home/apt,1.5,1.0,$150.00,62,1,62,62.0,4,28,45,0,4.82,4.91,4.82,f,1,0
1584,865947001926922099,previous scrape,2014-07-16,90%,t,2,6.1462464183569,Entire home/apt,,,,365,1,365,365.0,0,0,13,1,5.0,5.0,5.0,f,1,0
1585,866383832042560993,previous scrape,2014-12-16,,f,2,6.13656297326088,Entire home/apt,,,,365,15,365,365.0,0,0,1,0,5.0,5.0,5.0,f,1,0
1586,867102382141016139,city scrape,2016-10-19,100%,f,4,6.1658633,Private room,1.0,1.0,$47.00,200,30,200,200.0,0,0,1,0,5.0,5.0,5.0,f,0,0
1587,867102772384394708,city scrape,2016-10-19,100%,f,4,6.16647,Private room,1.0,1.0,$50.00,200,1,200,200.0,0,0,16,0,4.75,4.94,4.88,f,0,0
1588,867801331874158300,city scrape,2022-12-08,100%,t,3,6.16592,Entire home/apt,1.0,1.0,$135.00,60,1,1125,1125.0,4,4,96,4,4.91,4.88,4.84,t,1,0
1589,867982803513597009,city scrape,2023-04-12,100%,t,1,6.15631,Entire home/apt,2.0,2.0,$393.00,20,3,1125,1125.0,12,12,12,2,4.92,5.0,5.0,t,1,0
1590,868650662618446949,city scrape,2012-09-10,98%,f,447,6.12184,Entire home/apt,1.0,2.0,$135.00,365,2,1125,1125.0,4,62,23,2,4.78,4.13,4.65,t,92,0
1591,869390611771703549,city scrape,2012-09-10,98%,f,447,6.17278,Entire home/apt,2.0,4.0,$221.00,365,2,1125,1125.0,26,83,35,0,4.74,4.57,4.71,t,92,0
1592,870019699121780440,city scrape,2014-05-13,83%,f,2,6.13848,Entire home/apt,1.0,2.0,$180.00,15,3,15,15.0,25,73,14,0,5.0,4.93,4.79,f,1,0
1593,870857387136858486,city scrape,2013-06-01,100%,t,2,6.17605,Private room,1.5,1.0,$65.00,30,2,30,30.0,26,86,13,0,4.85,4.77,4.69,f,1,0
1594,871437246783298423,previous scrape,2015-05-07,100%,f,7,6.17963,Private room,,,,14,1,1125,1125.0,0,0,4,0,5.0,5.0,5.0,f,0,0
1595,871539957631999311,city scrape,2021-06-28,88%,f,17,6.14631,Entire home/apt,1.0,2.0,$149.00,365,5,365,365.0,30,34,7,1,3.86,4.14,3.29,f,9,0
1596,871585074919545291,city scrape,2023-02-13,0%,f,3,6.14518,Entire home/apt,1.0,1.0,$152.00,365,10,365,365.0,30,90,14,0,4.79,4.71,4.79,f,2,0
1597,871625369119737536,previous scrape,2015-07-22,100%,t,1,6.14525,Entire home/apt,,,,365,1,365,365.0,0,0,30,0,4.83,4.67,4.83,f,1,0
1598,872371761435300223,previous scrape,2013-09-06,100%,t,1,6.16005,Entire home/apt,,,,40,1,40,40.0,0,0,12,1,4.83,5.0,4.92,f,1,0
1599,872391335487011024,city scrape,2016-06-28,90%,t,2,6.14521,Private room,1.5,1.0,$73.00,365,4,365,365.0,10,36,24,2,4.96,4.92,4.75,f,1,0
1600,873131826877324976,city scrape,2019-04-10,100%,f,2,6.14567,Entire home/apt,1.0,1.0,$80.00,365,1,365,365.0,3,10,230,9,4.82,4.75,4.67,t,2,0
1601,874611116486372327,city scrape,2014-11-11,100%,t,6,6.13251283764839,Entire home/apt,1.0,1.0,$89.00,365,10,365,365.0,0,31,22,2,5.0,4.95,4.91,f,5,0
1602,875336479722762809,city scrape,2016-07-03,,f,6,6.07652,Entire home/apt,1.0,2.0,$110.00,1125,3,1125,1125.0,27,87,13,0,4.31,4.54,4.77,f,1,0
1603,876652266257412310,city scrape,2016-10-31,100%,f,2,6.13205,Entire home/apt,1.0,1.0,$121.00,15,3,15,15.0,2,2,16,0,4.94,5.0,4.94,f,1,0
1604,877061675407929874,city scrape,2018-10-19,70%,f,18,6.13323,Entire home/apt,1.0,1.0,$125.00,365,2,1125,1125.0,9,69,10,0,4.6,4.7,4.6,t,2,0
1605,877256589762995185,previous scrape,2019-07-05,88%,f,377,6.1533,Entire home/apt,,,,365,4,999,999.0,0,0,2,0,4.0,3.5,5.0,t,175,0
1606,877977718537299895,city scrape,2023-04-26,100%,f,1,6.13621,Entire home/apt,1.0,3.0,$104.00,365,1,365,365.0,8,44,125,1,4.54,4.85,4.67,t,1,0
1607,878794745677591798,previous scrape,2015-06-26,,f,4,6.15169,Entire home/apt,,,,7,3,7,7.0,0,0,3,0,5.0,5.0,5.0,f,1,0
1608,881588091028430990,city scrape,2017-02-16,100%,t,6,6.21116942698365,Entire home/apt,1.0,1.0,$75.00,300,20,1125,1125.0,0,0,5,0,4.8,5.0,4.8,f,3,0
