,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
1704,1704,923978134556675695,20241229042300,city scrape,José Manuel,2023-06-28,within an hour,100%,88%,t,2,2,46.21293,6.14794,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""Smoking allowed"", ""Kitchen""]",$80.00,3,1125,3,3,1125,1125,3.0,1125.0,t,28,58,88,268,17,8,0,4.82,4.88,4.71,5.0,5.0,5.0,4.82,f,2,0,2,0,0.97
1706,1706,924644105759022769,20241229042300,previous scrape,Fassbindhotels,2023-05-09,within an hour,100%,100%,t,9,9,46.21524,6.13153,Room in hotel,Private room,2,,1.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""First aid kit"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Smoke alarm"", ""Body soap"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Microwave"", ""Room-darkening shades"", ""Safe"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Central air conditioning""]",,2,7,2,2,1125,1125,2.0,1125.0,t,14,37,64,64,0,0,0,,,,,,,,t,9,0,9,0,
1707,1707,924657405468058705,20241229042300,city scrape,Fassbindhotels,2023-05-09,within an hour,100%,100%,t,9,9,46.21652,6.13157,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""First aid kit"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Smoke alarm"", ""Body soap"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Microwave"", ""Room-darkening shades"", ""Safe"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Central air conditioning""]",$70.00,2,7,2,2,1125,1125,2.0,1125.0,t,6,27,54,54,0,0,0,,,,,,,,t,9,0,9,0,
1708,1708,924681184427409140,20241229042300,city scrape,Fassbindhotels,2023-05-09,within an hour,100%,100%,t,9,9,46.21583,6.13175,Room in hotel,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""First aid kit"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Smoke alarm"", ""Body soap"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Microwave"", ""Room-darkening shades"", ""Safe"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Central air conditioning""]",$50.00,2,7,2,2,1125,1125,2.0,1125.0,t,6,30,57,57,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,9,0,9,0,0.13
1711,1711,925113745189387085,20241229042300,city scrape,Fassbindhotels,2023-05-09,within an hour,100%,100%,t,9,9,46.21523,6.13165,Room in hotel,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""First aid kit"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Smoke alarm"", ""Body soap"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Microwave"", ""Room-darkening shades"", ""Safe"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Central air conditioning""]",$50.00,2,7,2,2,1125,1125,2.0,1125.0,t,7,29,56,56,4,1,0,4.75,4.75,4.75,4.75,4.75,4.5,4.25,t,9,0,9,0,0.22
1712,1712,925124342101911298,20241229042300,city scrape,Fassbindhotels,2023-05-09,within an hour,100%,100%,t,9,9,46.21469,6.13385,Room in hotel,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""First aid kit"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Smoke alarm"", ""Body soap"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Microwave"", ""Room-darkening shades"", ""Safe"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Central air conditioning""]",$50.00,2,7,2,2,1125,1125,2.0,1125.0,t,3,23,50,50,6,5,0,4.83,5.0,4.83,5.0,4.83,5.0,4.83,t,9,0,9,0,0.34
1714,1714,925309914446775607,20241229042300,city scrape,Sylvie,2023-03-13,within a few hours,100%,73%,t,1,1,46.1963374,6.1442363,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Iron"", ""Pets allowed"", ""Washer"", ""Dedicated workspace"", ""Wifi""]",$100.00,2,10,2,2,10,10,2.0,10.0,t,29,56,86,255,26,22,2,4.92,4.96,4.96,5.0,4.92,5.0,4.77,f,1,0,1,0,1.49
1717,1717,925989848617562151,20241229042300,city scrape,Diana,2016-06-28,within a few hours,90%,90%,t,2,2,46.21174,6.14537,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,"[""Refrigerator"", ""Iron"", ""Private hot tub"", ""Self check-in"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Indoor fireplace"", ""Kitchen"", ""Keypad""]",$117.00,7,365,7,7,365,365,7.0,365.0,t,0,0,21,107,4,0,0,5.0,4.5,4.75,4.5,4.75,5.0,4.25,f,2,1,1,0,0.23
1719,1719,926084277758072490,20241229042300,previous scrape,Audrey,2022-08-24,,,85%,t,1,1,46.20421,6.1497,Entire rental unit,Entire home/apt,3,,1.0,,"[""Hair dryer"", ""L\u2019Occitane en Provence conditioner"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Washer"", ""Wine glasses"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""L\u2019Occitane en Provence shampoo"", ""Essentials"", ""Baking sheet"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Hangers"", ""Drying rack for clothing"", ""Sanex body soap"", ""Toaster"", ""Host greets you"", ""Refrigerator"", ""Microwave"", ""Cleaning products"", ""Single oven"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",,2,21,2,2,21,21,2.0,21.0,t,0,0,0,0,62,31,0,4.84,4.87,4.85,4.9,4.9,4.92,4.66,f,1,1,0,0,3.42
1731,1731,931637233596349885,20241229042300,city scrape,Philippe,2017-04-30,within an hour,100%,100%,t,6,6,46.17241,6.1811,Private room in home,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Outdoor furniture"", ""Essentials"", ""Coffee maker: Nespresso"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Clothing storage"", ""Outdoor dining area"", ""Patio or balcony"", ""Lock on bedroom door"", ""Free parking on premises"", ""Heating"", ""Extra pillows and blankets"", ""Backyard"", ""Hot water"", ""Wifi"", ""Room-darkening shades""]",$60.00,1,14,1,1,1125,1125,1.0,1125.0,t,15,15,15,15,13,9,0,5.0,5.0,5.0,5.0,5.0,4.85,4.92,t,5,1,4,0,0.77
1732,1732,931875061935262126,20241229042300,city scrape,Diana,2014-11-10,within an hour,100%,70%,t,2,2,46.24347,6.19397,Entire home,Entire home/apt,7,2.5,4.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Indoor fireplace: wood-burning"", ""Washer"", ""Outdoor furniture"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Garden view"", ""Pets allowed"", ""Dedicated workspace"", ""Lockbox"", ""Private backyard \u2013 Not fully fenced"", ""Resort access"", ""Iron"", ""Bidet"", ""Coffee maker"", ""Nivea body soap"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Dryer"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Self check-in""]",$324.00,4,110,4,4,110,110,4.0,110.0,t,0,0,0,88,15,5,1,5.0,4.87,4.73,4.93,5.0,4.93,4.93,f,1,1,0,0,0.86
1733,1733,932470138309835178,20241229042300,city scrape,Julien,2022-10-31,within an hour,100%,100%,t,6,12,46.19239,6.16246,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Books and reading material"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Private entrance"", ""Outdoor furniture"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Dove body soap"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Clamp on table seat high chair - always at the listing"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Ceiling fan"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Clothing storage: walk-in closet"", ""Iron"", ""Drying rack for clothing"", ""Smoke alarm"", ""Stainless steel double oven"", ""Toaster"", ""Outdoor dining area"", ""Paid street parking off premises"", ""Outdoor playground"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Safe"", ""Pocket wifi"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Cleaning available during stay"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",$160.00,3,90,2,3,1125,1125,3.0,1125.0,t,16,46,71,137,42,35,2,4.83,4.95,4.76,4.83,4.86,4.9,4.71,t,6,6,0,0,2.73
1743,1743,935390979137939030,20241229042300,city scrape,Uriel,2018-04-01,within an hour,100%,93%,t,4,9,46.21045,6.14794,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Refrigerator"", ""Hair dryer"", ""Iron"", ""Wifi"", ""Heating"", ""Self check-in"", ""Lockbox"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Fire extinguisher""]",$92.00,10,730,1,14,730,730,13.0,730.0,t,22,52,54,54,27,23,4,4.67,4.89,4.63,4.63,4.78,4.63,4.52,f,3,3,0,0,1.56
1744,1744,936859137603161847,20241229042300,city scrape,Pierre,2019-03-10,,,83%,t,4,5,46.18415,6.10999,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Fast wifi \u2013 78 Mbps"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Hot water kettle"", ""Bathtub"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Exterior security cameras on property"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Sound system"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Cleaning products"", ""Extra pillows and blankets"", ""Mini fridge"", ""Sun loungers"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Room-darkening shades""]",$68.00,2,10,2,2,10,10,2.0,10.0,t,8,38,68,68,14,12,0,5.0,4.93,4.93,4.86,5.0,4.86,4.86,f,2,0,2,0,0.93
1745,1745,938622901680460511,20241229042300,city scrape,Cristiano,2016-06-04,within a few hours,100%,72%,t,1,2,46.1966938107319,6.16199416931151,Private room in rental unit,Private room,1,2.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Washer"", ""Dishes and silverware"", ""Elevator"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades""]",$79.00,2,365,2,2,365,365,2.0,365.0,t,27,57,87,87,20,11,1,4.9,4.95,4.95,4.9,4.9,4.95,4.85,f,1,0,1,0,1.2
1747,1747,940835011572596866,20241229042300,previous scrape,Serge,2022-08-13,within an hour,100%,100%,t,2,3,46.23016,6.12178,Private room in rental unit,Private room,1,,,,"[""Host greets you"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen""]",,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,14,0,0,5.0,4.79,4.93,4.86,5.0,4.86,4.71,f,2,0,2,0,0.82
1750,1750,942107088802235808,20241229042300,city scrape,Aisha,2015-06-25,within an hour,100%,93%,t,5,7,46.20304,6.15911,Entire condo,Entire home/apt,3,1.0,1.0,1.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Long term stays allowed"", ""Waterfront"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Oven"", ""Electric stove"", ""Toaster"", ""Body soap"", ""Host greets you"", ""Refrigerator"", ""Dishwasher"", ""Cleaning products"", ""Cleaning available during stay"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in""]",$170.00,3,90,1,3,90,90,3.0,90.0,t,2,21,51,176,53,43,3,4.87,4.89,4.85,4.92,4.94,4.98,4.77,f,5,5,0,0,3.09
1752,1752,943332344308527209,20241229042300,city scrape,Rashid,2017-04-28,within a few hours,100%,86%,t,1,1,46.27493,6.15977,Entire loft,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Freezer"", ""Paid parking on premises \u2013 1 space"", ""Stove"", ""Wine glasses"", ""Outdoor furniture"", ""Mosquito net"", ""Private entrance"", ""BBQ grill"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Garden view"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Clothing storage"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Outdoor playground"", ""Host greets you"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$100.00,1,365,1,1,365,365,1.0,365.0,t,0,10,40,40,15,9,0,4.93,4.87,4.87,5.0,5.0,4.73,4.87,f,1,1,0,0,0.89
1756,1756,944755192288678339,20241229042300,previous scrape,Florian,2016-04-14,within an hour,100%,94%,t,2,3,46.19006,6.13896,Entire rental unit,Entire home/apt,2,,1.0,,"[""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Laundromat nearby"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet and dresser"", ""Oven"", ""Electric stove"", ""Refrigerator"", ""Radiant heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",,1,21,1,3,21,21,1.1,21.0,t,2,2,2,2,43,29,0,4.98,4.91,4.93,4.93,5.0,4.86,4.84,f,1,1,0,0,2.66
1770,1770,952867177184542225,20241229042300,city scrape,Mathieu,2023-08-07,within a day,80%,69%,t,1,1,46.18889,6.13861,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Laundromat nearby"", ""Wine glasses"", ""Dishes and silverware"", ""Smoking allowed"", ""Baking sheet"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""Coffee maker"", ""Clothing storage: wardrobe"", ""Kitchenette"", ""Oven"", ""Body soap"", ""Stainless steel electric stove"", ""Paid street parking off premises"", ""Host greets you"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Paid parking on premises"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",$70.00,3,31,3,3,31,31,3.0,31.0,t,8,8,8,8,20,15,0,4.75,4.8,4.75,4.95,4.9,4.55,4.5,f,1,1,0,0,1.2
1774,1774,957124457593313399,20241229042300,city scrape,Oscar,2023-08-13,within an hour,100%,100%,t,1,1,46.21059,6.13464,Entire rental unit,Entire home/apt,4,1.5,2.0,3.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Paid parking garage on premises \u2013 1 space"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Wine glasses"", ""Fast wifi \u2013 722 Mbps"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Oven"", ""Toaster"", ""Body soap"", ""HDTV"", ""Host greets you"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Bidet"", ""Room-darkening shades""]",$189.00,4,90,3,6,1125,1125,4.1,1125.0,t,23,27,54,58,42,27,3,4.95,4.93,4.95,4.98,5.0,4.86,4.74,f,1,1,0,0,2.77
1776,1776,958636830336384370,20241229042300,city scrape,David,2018-01-22,within a day,100%,32%,t,1,1,46.210499,6.1340408,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Barbecue utensils"", ""Bathtub"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor furniture"", ""BBQ grill"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Smoking allowed"", ""Fireplace guards"", ""Essentials"", ""Bikes"", ""Baking sheet"", ""Garden view"", ""Pets allowed"", ""Window guards"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Clothing storage: closet"", ""Record player"", ""Electric stove"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Paid street parking off premises"", ""Refrigerator"", ""Radiant heating"", ""Board games"", ""Wifi"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Sun loungers"", ""Paid parking on premises"", ""Children\u2019s books and toys"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""TV"", ""Game console"", ""Shampoo"", ""Bluetooth sound system"", ""Self check-in"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",$110.00,4,60,4,4,60,60,4.0,60.0,t,0,13,43,43,15,9,0,4.8,4.8,4.53,4.87,4.87,4.93,4.67,f,1,1,0,0,0.94
1777,1777,958666508811830258,20241229042300,city scrape,Najib,2017-06-08,within an hour,100%,100%,t,3,3,46.2170324,6.0911893,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Outdoor dining area"", ""Free parking on premises"", ""Private living room"", ""Heating"", ""Host greets you"", ""Dryer"", ""Washer"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door""]",$57.00,1,365,1,1,365,365,1.0,365.0,t,29,58,88,268,67,53,0,4.84,4.82,4.63,4.96,4.94,4.75,4.61,t,2,0,2,0,4.04
1778,1778,960343385288824827,20241229042300,previous scrape,Faycal,2023-06-21,,,100%,t,1,1,46.191858,6.1410353,Private room in rental unit,Private room,1,,,,"[""Waterfront"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Elevator"", ""65 inch HDTV"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Oven"", ""Toaster"", ""Lock on bedroom door"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Hot water""]",,1,36,1,1,36,36,1.0,36.0,t,0,0,1,1,10,4,0,4.8,4.8,4.8,4.7,4.6,4.9,4.6,f,1,0,1,0,0.62
1779,1779,960634118381884351,20241229042300,city scrape,Esther,2019-05-26,within an hour,100%,69%,t,1,1,46.1938,6.14647,Entire rental unit,Entire home/apt,4,1.5,2.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Lake access"", ""Bathtub"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Refrigerator"", ""Dishwasher"", ""Radiant heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single oven"", ""Backyard"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$170.00,3,365,3,3,365,365,3.0,365.0,t,27,57,83,261,24,18,3,4.88,4.92,4.83,5.0,4.88,4.88,4.83,f,1,1,0,0,1.49
1782,1782,963827213264843784,20241229042300,city scrape,Farzad,2019-02-05,within an hour,100%,100%,t,2,2,46.20406,6.13873,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Wine glasses"", ""Outdoor furniture"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Children\u2019s books and toys for ages 5-10 years old"", ""Iron"", ""Drying rack for clothing"", ""City skyline view"", ""Induction stove"", ""Fast wifi \u2013 469 Mbps"", ""Body soap"", ""Paid street parking off premises"", ""Clothing storage: closet, wardrobe, and dresser"", ""55 inch HDTV with standard cable, Netflix"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Safe"", ""Cleaning products"", ""Extra pillows and blankets"", ""Arcade games"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Bosch refrigerator"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",$204.00,2,365,1,2,1125,1125,2.0,1125.0,t,10,10,10,10,112,87,3,4.8,4.93,4.74,4.86,4.84,4.95,4.76,f,2,2,0,0,7.01
1789,1789,968839072364054351,20241229042300,city scrape,Katharina,2017-11-19,within an hour,78%,79%,t,1,1,46.29212,6.16206,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Hot water kettle"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Babysitter recommendations"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Oven"", ""Electric stove"", ""Body soap"", ""32 inch TV"", ""Outdoor playground"", ""Host greets you"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Free street parking"", ""Paid parking lot on premises \u2013 1 space"", ""Cleaning products"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",$130.00,3,30,3,3,30,30,3.0,30.0,t,24,54,55,313,20,16,2,4.95,5.0,5.0,5.0,5.0,4.75,4.7,f,1,1,0,0,1.3
