,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
1175,1175,53424909,20241229042300,previous scrape,Chris,2011-06-11,,,,f,1,1,46.18549,6.09773,Entire villa,Entire home/apt,5,,4.0,,"[""Long term stays allowed"", ""Hot water kettle"", ""120 inch HDTV with Netflix, standard cable"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Barbecue utensils"", ""Free carport on premises \u2013 2 spaces"", ""Piano"", ""Wine glasses"", ""BBQ grill"", ""Private entrance"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Babysitter recommendations"", ""Free washer \u2013 In unit"", ""Essentials"", ""Bosch oven"", ""Pets allowed"", ""Dining table"", ""Sonos Home System sound system"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Fire pit"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Induction stove"", ""Game console: PS4"", ""Smoke alarm"", ""Toaster"", ""Clothing storage: walk-in closet, wardrobe, and dresser"", ""Outdoor dining area"", ""Hammock"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Cleaning available during stay"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",,7,28,7,7,28,28,7.0,28.0,t,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.03
1189,1189,53854969,20241229042300,city scrape,Nikhil,2014-12-07,within an hour,100.0,100%,,2,2,46.20788,6.14291,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Portable air conditioning"", ""Laundromat nearby"", ""Wine glasses"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Portable heater"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""65 inch HDTV with Netflix"", ""Coffee"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage"", ""Induction stove"", ""Oven"", ""Body soap"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Radiant heating"", ""Board games"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",225.0,2,1125,2,2,1125,1125,2.0,1125.0,t,16,16,16,16,21,9,0,4.67,4.62,4.43,4.86,4.9,5.0,4.48,f,1,1,0,0,0.58
1225,1225,561394587629869152,20241229042300,previous scrape,Timo,2015-07-19,,,,f,2,3,46.2003,6.13052,Entire condo,Entire home/apt,6,,2.0,,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Paid washer \u2013 In building"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Game console: PS4"", ""Oven"", ""Body soap"", ""Paid street parking off premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""60 inch TV with Netflix"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",,3,365,3,3,365,365,3.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,f,1,1,0,0,
1244,1244,580901635569001927,20241229042300,city scrape,Pierre,2022-03-04,within a day,50.0,50%,f,1,1,46.16412,6.14309,Entire villa,Entire home/apt,8,2.5,4.0,5.0,"[""Hair dryer"", ""Long term stays allowed"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Washer"", ""Piano"", ""Wine glasses"", ""Outdoor furniture"", ""BBQ grill"", ""First aid kit"", ""Indoor fireplace"", ""Central heating"", ""Kitchen"", ""Dishes and silverware"", ""Fireplace guards"", ""Essentials"", ""Shower gel"", ""Changing table"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""High chair"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Outdoor dining area"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Cleaning products"", ""Backyard"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",350.0,7,60,1,7,60,60,7.0,60.0,t,8,32,62,151,2,1,0,4.5,5.0,4.5,5.0,5.0,5.0,4.0,f,1,1,0,0,0.06
1277,1277,619172141572079073,20241229042300,city scrape,Mark,2014-09-07,within a few hours,100.0,0%,f,1,1,46.19121,6.1564,Entire condo,Entire home/apt,5,3.0,4.0,5.0,"[""Children\u2019s bikes"", ""Outdoor furniture"", ""Dishes and silverware"", ""Private patio or balcony"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Garden view"", ""Dedicated workspace"", ""High chair"", ""Coffee maker"", ""City skyline view"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Board games"", ""Heating"", ""Children\u2019s books and toys"", ""TV"", ""Wifi""]",407.0,7,42,7,7,42,42,7.0,42.0,t,5,5,5,43,7,3,0,4.86,4.86,4.57,4.86,5.0,5.0,4.71,f,1,1,0,0,0.24
1288,1288,628018793379716891,20241229042300,previous scrape,Mauricio,2021-02-03,within an hour,100.0,100%,f,2,2,46.21301,6.14534,Entire rental unit,Entire home/apt,6,,1.0,,"[""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Wine glasses"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Paid parking lot off premises"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Paid parking lot on premises"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Drying rack for clothing"", ""Oven"", ""Body soap"", ""Stainless steel electric stove"", ""Host greets you"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Shampoo"", ""Mini fridge"", ""Cooking basics"", ""Hot water"", ""TV"", ""Courtyard view"", ""Wifi"", ""Room-darkening shades""]",,1,1125,1,1,1125,1125,1.0,1125.0,t,15,45,69,338,106,20,0,4.73,4.78,4.87,4.82,4.88,4.77,4.55,t,2,2,0,0,3.38
1310,1310,646166343885554638,20241229042300,city scrape,Yoann,2014-01-12,,,,f,2,2,46.20383,6.17663,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,"[""Outdoor furniture"", ""Outdoor dining area"", ""Dedicated workspace""]",200.0,7,7,7,7,7,7,7.0,7.0,t,23,53,83,173,0,0,0,,,,,,,,f,2,1,1,0,
1318,1318,653982799215983173,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.19817,6.15079,Entire rental unit,Entire home/apt,8,4.0,4.0,4.0,"[""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Cleaning products"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Cleaning available during stay"", ""Wifi"", ""Pool table""]",1000.0,5,365,3,5,365,365,4.9,365.0,t,28,58,88,268,0,0,0,,,,,,,,f,101,92,7,0,
1335,1335,663408449563721496,20241229042300,city scrape,Yuval,2022-07-04,within an hour,100.0,86%,f,2,2,46.202,6.16301,Entire rental unit,Entire home/apt,5,1.5,2.0,3.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Paid parking garage on premises \u2013 1 space"", ""Hot water kettle"", ""Bathtub"", ""NIVEA body soap"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Smart lock"", ""Coffee"", ""Bed linens"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Free washer"", ""Dishwasher"", ""Cleaning products"", ""Single oven"", ""Cooking basics"", ""Hot water"", ""NIVEA shampoo"", ""Wifi"", ""5 inch HDTV with Apple TV"", ""Self check-in""]",240.0,2,365,2,2,365,365,2.0,365.0,t,19,44,74,216,6,6,0,4.83,4.83,5.0,5.0,5.0,4.83,4.83,f,2,2,0,0,1.84
1340,1340,666499406164756237,20241229042300,city scrape,Erik,2014-03-03,within a day,64.0,84%,f,16,65,46.20557,6.15887,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Central heating"", ""Dishes and silverware"", ""Free washer \u2013 In building"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Hangers"", ""Iron"", ""Oven"", ""Toaster"", ""Paid street parking off premises"", ""Table corner guards"", ""Refrigerator"", ""Luggage dropoff allowed"", ""HDTV with standard cable"", ""Dishwasher"", ""Safe"", ""Cleaning products"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Courtyard view"", ""Wifi"", ""Room-darkening shades""]",210.0,30,365,30,30,365,365,30.0,365.0,t,0,0,13,288,0,0,0,,,,,,,,f,16,6,10,0,
1341,1341,667000960644137234,20241229042300,previous scrape,Pranvera,2021-10-11,,,50%,f,2,2,46.2118563,6.1517067,Entire rental unit,Entire home/apt,5,,4.0,,"[""Free parking on premises"", ""Wifi"", ""Smoke alarm"", ""Washer"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Kitchen"", ""Fire extinguisher""]",,2,365,2,2,365,365,2.0,365.0,t,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.03
1350,1350,669511586256223759,20241229042300,city scrape,Gemma,2013-05-09,within an hour,100.0,95%,t,4,5,46.16752,5.99867,Entire home,Entire home/apt,6,2.5,4.0,4.0,"[""Hair dryer"", ""Conditioner"", ""Private backyard \u2013 Fully fenced"", ""Hot water kettle"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Portable air conditioning"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Private entrance"", ""Outdoor furniture"", ""First aid kit"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""BBQ grill"", ""Babysitter recommendations"", ""Free washer \u2013 In unit"", ""Essentials"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Pets allowed"", ""Standalone high chair"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Changing table"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Resort access"", ""Iron"", ""Mountain view"", ""Drying rack for clothing"", ""Fire pit"", ""Stainless steel oven"", ""Clothing storage"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Outdoor playground"", ""Hammock"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Samsung stainless steel induction stove"", ""Shared beach access"", ""Dishwasher"", ""Free parking on premises"", ""Board games"", ""Free street parking"", ""Children's playroom"", ""Luggage dropoff allowed"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Sun loungers"", ""Dryer"", ""Vineyard view"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""River view"", ""Blender""]",250.0,5,1125,5,7,1125,1125,6.3,1125.0,t,0,0,0,198,3,0,0,5.0,4.67,4.67,5.0,5.0,4.67,4.67,f,1,1,0,0,0.1
1356,1356,673260411566648421,20241229042300,city scrape,Marie,2016-06-11,,,100%,f,1,1,46.16156,6.10388,Entire villa,Entire home/apt,6,2.0,4.0,4.0,"[""Hair dryer"", ""Hot water kettle"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Outdoor furniture"", ""BBQ grill"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Dining table"", ""Coffee"", ""Lockbox"", ""Coffee maker"", ""Clothing storage"", ""Oven"", ""Private pool"", ""Toaster"", ""Baby safety gates"", ""Outdoor dining area"", ""Outdoor playground"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Children's playroom"", ""Cleaning products"", ""Backyard"", ""Cooking basics"", ""TV"", ""Wifi"", ""Self check-in""]",250.0,2,90,2,5,1125,1125,2.4,1125.0,t,0,0,0,55,5,2,0,4.4,4.2,5.0,5.0,5.0,5.0,4.6,t,1,1,0,0,0.25
1400,1400,724476209353445938,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.19855,6.15412,Entire condo,Entire home/apt,5,2.5,3.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Dishwasher"", ""Crib"", ""Cleaning products"", ""Heating"", ""Children\u2019s books and toys"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades""]",480.0,5,365,3,3,1125,1125,3.0,1125.0,t,15,39,69,143,24,12,0,4.88,4.96,5.0,4.67,4.75,4.92,4.75,t,101,92,7,0,0.91
1413,1413,736252700936611662,20241229042300,city scrape,Luana,2019-11-18,within an hour,100.0,100%,f,1,2,46.22406,6.12323,Entire rental unit,Entire home/apt,6,2.5,3.0,5.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Shared backyard"", ""Baking sheet"", ""Garden view"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Gas stove"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Body soap"", ""Paid street parking off premises"", ""Outdoor playground"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Wifi"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single oven"", ""Cooking basics"", ""Hot water"", ""TV"", ""Bidet""]",506.0,2,730,2,2,730,730,2.0,730.0,t,25,45,75,78,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.16
1427,1427,750754478678243468,20241229042300,city scrape,Sasha,2022-10-26,within a few hours,100.0,95%,f,1,1,46.20941,6.14435,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Hair dryer"", ""Conditioner"", ""Bathtub"", ""HDTV with Apple TV"", ""Stove"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Fast wifi \u2013 640 Mbps"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Coffee maker"", ""City skyline view"", ""Smoke alarm"", ""Oven"", ""Body soap"", ""Paid dryer \u2013 In building"", ""Fire extinguisher"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water""]",193.0,2,730,2,2,730,730,2.0,730.0,t,13,41,58,155,96,44,3,4.56,4.72,4.3,4.83,4.84,4.91,4.49,f,1,1,0,0,4.11
1441,1441,761408231868175406,20241229042300,city scrape,Atrium,2022-11-16,a few days or more,0.0,,f,1,1,46.19026,6.16639,Entire rental unit,Entire home/apt,8,4.0,4.0,4.0,"[""Exercise equipment"", ""Garden view"", ""Mountain view"", ""Pool"", ""Washer"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Indoor fireplace"", ""Exterior security cameras on property"", ""Kitchen"", ""Free parking on premises""]",3500.0,7,100,7,7,100,100,7.0,100.0,t,28,58,88,178,0,0,0,,,,,,,,f,1,1,0,0,
1453,1453,771018793096207866,20241229042300,city scrape,Alex,2015-05-28,,,0%,t,1,1,46.2070623498742,6.13919650370484,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Hair dryer"", ""Bosch stainless steel induction stove"", ""Long term stays allowed"", ""Movie theater"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Wine glasses"", ""First aid kit"", ""Indoor fireplace"", ""Central heating"", ""Kitchen"", ""Dishes and silverware"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""High chair"", ""Iron"", ""65 inch HDTV with Apple TV, Netflix"", ""Drying rack for clothing"", ""Paid street parking off premises"", ""Host greets you"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Free street parking"", ""Cleaning products"", ""Beko refrigerator"", ""Sound system with Bluetooth and aux"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Bosch stainless steel oven"", ""Wifi"", ""Room-darkening shades"", ""Petit marseillais body soap""]",200.0,6,180,6,6,180,180,6.0,180.0,t,29,59,89,89,12,1,0,4.75,4.75,4.67,4.92,4.83,4.92,4.5,f,1,1,0,0,0.52
1469,1469,786392112993172695,20241229042300,previous scrape,Ajay,2022-12-20,within an hour,100.0,90%,f,2,2,46.20654,6.14096,Entire rental unit,Entire home/apt,5,,2.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stainless steel single oven"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Free dryer"", ""Coffee maker: drip coffee maker"", ""Elevator"", ""Window guards"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""50 inch HDTV with Fire TV, Netflix"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Electric stove"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Arcade games"", ""Mini fridge"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,3,180,3,3,180,180,3.0,180.0,t,5,9,9,9,17,15,1,4.59,4.47,4.53,4.82,4.88,4.88,4.47,f,2,2,0,0,0.7
1482,1482,796129372450751079,20241229042300,city scrape,Marie Et Jules,2015-09-20,within an hour,100.0,100%,f,15,24,46.20988,6.12416,Entire rental unit,Entire home/apt,15,3.5,5.0,10.0,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Hot water kettle"", ""Indoor fireplace: wood-burning"", ""Bathtub"", ""Freezer"", ""Barbecue utensils"", ""Free driveway parking on premises"", ""Piano"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Private entrance"", ""Outdoor furniture"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""BBQ grill"", ""Ping pong table"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Garden view"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Lockbox"", ""Iron"", ""Fast wifi \u2013 110 Mbps"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Self check-in"", ""Induction stove"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Outdoor dining area"", ""HDTV"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Sun loungers"", ""Cooking basics"", ""Hot water"", ""Baby bath - available upon request"", ""Courtyard view"", ""Changing table - available upon request"", ""Pool table"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",390.0,2,7,2,2,1125,1125,2.0,1125.0,t,9,13,30,208,7,5,0,4.86,4.86,5.0,4.86,5.0,4.86,5.0,t,15,7,8,0,0.4
1490,1490,799829553158314572,20241229042300,city scrape,Frédérique,2013-05-15,within a few hours,100.0,0%,f,1,2,46.2436,6.13338,Entire home,Entire home/apt,9,4.5,5.0,6.0,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Children\u2019s bikes"", ""Movie theater"", ""Hot water kettle"", ""Lake access"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Standalone high chair - always at the listing"", ""Piano"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""BBQ grill"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Babysitter recommendations"", ""Ping pong table"", ""Free washer \u2013 In unit"", ""Essentials"", ""Bikes"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Clothing storage: closet and dresser"", ""Induction stove"", ""Game console: PS4"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Outdoor playground"", ""Free parking on premises"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Children's playroom"", ""Wifi"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Sun loungers"", ""Cooking basics"", ""Hot water"", ""TV"", ""Private outdoor pool - available seasonally, open 24 hours"", ""Shampoo"", ""Bluetooth sound system"", ""Blender"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",650.0,4,365,4,4,365,365,4.0,365.0,t,3,3,3,200,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.07
1495,1495,800849995637619182,20241229042300,city scrape,Alexandra,2020-10-14,,,0%,f,1,1,46.238487,6.0810586,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,"[""Refrigerator"", ""Pets allowed"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",170.0,1,10,1,1,10,10,1.0,10.0,t,0,0,0,119,13,0,0,4.92,4.69,4.77,4.69,4.85,4.62,4.69,f,1,1,0,0,0.55
1499,1499,803368602497416810,20241229042300,previous scrape,Mariah,2011-06-27,within an hour,100.0,67%,,3,3,46.21705,6.14959,Entire rental unit,Entire home/apt,5,,4.0,,"[""Wifi"", ""Lake access"", ""Smoke alarm"", ""Washer"", ""Outdoor dining area"", ""First aid kit"", ""Kitchen"", ""Free parking on premises""]",,10,40,10,10,40,40,10.0,40.0,t,0,0,0,0,0,0,0,,,,,,,,f,1,1,0,0,
1503,1503,808401437446991872,20241229042300,city scrape,Elliot,2020-12-12,a few days or more,0.0,0%,f,1,4,46.25382,6.14348,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Washer"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",300.0,10,365,10,10,365,365,10.0,365.0,t,27,57,87,362,0,0,0,,,,,,,,f,1,1,0,0,
1521,1521,817483490386358381,20241229042300,previous scrape,Caroline,2020-01-06,,,100%,f,1,1,46.2174568,6.1193013,Entire townhouse,Entire home/apt,5,,3.0,,"[""Shared patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Outdoor furniture"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Garden view"", ""Shared backyard \u2013 Fully fenced"", ""Lockbox"", ""Exercise equipment"", ""Coffee maker"", ""Outdoor dining area"", ""Free parking on premises"", ""Refrigerator"", ""Crib"", ""Heating"", ""Children\u2019s books and toys"", ""TV"", ""Wifi"", ""Self check-in""]",,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,8,3,0,4.75,4.5,4.25,4.88,4.63,5.0,4.63,t,1,1,0,0,0.36
