,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
1404,1404,729734490615534703,20241229042300,previous scrape,Maggie,2014-06-01,,,,f,2,3,46.21263,6.13584,Private room in rental unit,Private room,2,,,,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Toaster"", ""Host greets you"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Radiant heating"", ""Microwave"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Room-darkening shades""]",,2,15,2,2,15,15,2.0,15.0,t,0,0,0,0,7,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.26
1406,1406,730190339760249345,20241229042300,previous scrape,Erik,2022-09-23,,,0%,f,2,2,46.20675,6.1944,Private room in bed and breakfast,Private room,2,,,,"[""Essentials"", ""Hair dryer"", ""Paid parking on premises"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door""]",,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,1,0,0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,f,2,0,2,0,0.05
1408,1408,730255394210946352,20241229042300,city scrape,Cristian-Dan,2021-09-13,within a day,71.0,96%,f,1,1,46.19681,6.1389,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Shared patio or balcony"", ""Bathtub"", ""Books and reading material"", ""Smoking allowed"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Fast wifi \u2013 109 Mbps"", ""Clothing storage: closet and wardrobe"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Outdoor dining area"", ""Paid street parking off premises"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Shampoo"", ""Room-darkening shades""]",94.0,1,5,1,1,5,5,1.0,5.0,t,30,60,90,90,67,19,0,4.58,4.64,4.66,4.7,4.7,4.88,4.37,f,1,0,1,0,2.54
1409,1409,730258161654703217,20241229042300,previous scrape,Erik,2022-09-23,,,0%,f,2,2,46.20785,6.19609,Private room in bed and breakfast,Private room,2,,,,"[""Hair dryer"", ""Washer"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Iron"", ""Fire pit"", ""Smoke alarm"", ""Outdoor dining area"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Paid parking on premises"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Wifi""]",,1,999,1,1,999,999,1.0,999.0,t,30,60,90,365,0,0,0,,,,,,,,f,2,0,2,0,
1411,1411,733921547032095675,20241229042300,city scrape,Melissa,2016-04-01,within an hour,100.0,100%,f,1,1,46.1737,6.12754,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Outdoor furniture"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Garden view"", ""Dining table"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Park view"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Cleaning products"", ""Extra pillows and blankets"", ""Shared hot tub"", ""Cooking basics"", ""Hot water"", ""Cleaning available during stay"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",55.0,13,30,13,13,30,30,13.0,30.0,t,30,60,90,90,4,4,0,4.75,4.75,4.75,4.25,4.75,5.0,4.5,f,1,0,1,0,0.36
1412,1412,734507065408958756,20241229042300,city scrape,Amanda,2018-11-14,within an hour,93.0,65%,f,2,2,46.21503,6.14745,Private room in casa particular,Private room,1,1.0,1.0,0.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Oven"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",47.0,4,25,1,4,25,25,3.6,25.0,t,0,0,0,18,0,0,0,,,,,,,,f,2,0,2,0,
1420,1420,741707265210934843,20241229042300,previous scrape,Manon,2013-09-18,,,,f,1,5,46.20124,6.1618,Private room in rental unit,Private room,1,,,,"[""Wifi""]",,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,f,1,0,1,0,
1421,1421,741860847631562101,20241229042300,previous scrape,Salômé,2021-10-16,,,,f,1,1,46.19605,6.14407,Private room in rental unit,Private room,2,,,,"[""Coffee maker"", ""Paid parking on premises"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen""]",,4,365,4,4,365,365,4.0,365.0,t,0,0,0,0,3,0,0,4.67,4.67,5.0,3.67,4.33,5.0,5.0,f,1,0,1,0,0.12
1425,1425,748029240469942614,20241229042300,city scrape,Kris,2017-04-14,within an hour,100.0,91%,f,5,5,46.20107,6.18652,Private room in condo,Private room,4,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Coffee maker: drip coffee maker, Nespresso, pour-over coffee"", ""Hot water kettle"", ""Freezer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Mosquito net"", ""Private entrance"", ""First aid kit"", ""Central heating"", ""Miele refrigerator"", ""Kitchen"", ""Dishes and silverware"", ""Ping pong table"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Garden view"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Smoke alarm"", ""Toaster"", ""AEG stainless steel electric stove"", ""Clothing storage: closet, wardrobe, and dresser"", ""95 inch HDTV with standard cable, Chromecast, Apple TV, Netflix, premium cable"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Radiant heating"", ""Microwave"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Fast wifi \u2013 54 Mbps"", ""Free street parking"", ""Cleaning products"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Cleaning available during stay"", ""Room-darkening shades""]",105.0,1,365,1,1,1125,1125,1.0,1125.0,t,13,29,46,281,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,2,2,0,0.23
1426,1426,748055465305864076,20241229042300,city scrape,Kris,2017-04-14,within an hour,100.0,91%,f,5,5,46.2017,6.18727,Private room in casa particular,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Hot water kettle"", ""Barbecue utensils"", ""Freezer"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Mosquito net"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""65 inch HDTV with premium cable"", ""Kitchen"", ""Fireplace guards"", ""Essentials"", ""Baking sheet"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Free dryer \u2013 In building"", ""Fast wifi \u2013 93 Mbps"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Stainless steel electric stove"", ""Table corner guards"", ""Outdoor dining area"", ""Paid street parking off premises"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Outdoor kitchen"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Cleaning available during stay"", ""Cooking basics"", ""Hot water"", ""Free washer \u2013 In building""]",87.0,1,365,1,1,365,365,1.0,365.0,t,25,40,62,326,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,2,2,0,0.08
1429,1429,752123908377788567,20241229042300,city scrape,Clicia,2016-01-30,,,0%,f,1,1,46.23287,6.07739,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Shared indoor pool - available seasonally, open specific hours, lap pool, pool toys, rooftop, water slide"", ""Hot water kettle"", ""Shared patio or balcony"", ""Bathtub"", ""Laundromat nearby"", ""Wine glasses"", ""Normal  refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Bikes"", ""Shared backyard"", ""Elevator"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Iron"", ""Exercise equipment: free weights, yoga mat"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Park view"", ""Smoke alarm"", ""Outdoor playground"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Liquide  body soap"", ""Free street parking"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Hot water"", ""Cleaning available during stay"", ""Room-darkening shades"", ""Paid washer \u2013 In unit""]",58.0,3,4,3,3,4,4,3.0,4.0,t,28,58,88,363,1,0,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.05
1430,1430,752199517795967079,20241229042300,previous scrape,Maria,2022-11-03,,,,f,1,2,46.20718,6.13023,Private room in rental unit,Private room,1,,,,"[""Wifi"", ""Washer"", ""TV"", ""Kitchen""]",,3,365,3,3,365,365,3.0,365.0,t,0,0,0,0,1,0,0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,t,1,0,1,0,0.04
1431,1431,752604048675772683,20241229042300,city scrape,Christian,2020-08-30,within a day,60.0,50%,f,2,4,46.28596,6.15496,Private room in home,Private room,1,1.0,1.0,1.0,"[""Outdoor dining area"", ""Washer"", ""Outdoor furniture"", ""BBQ grill"", ""Dedicated workspace"", ""Wifi"", ""Lock on bedroom door""]",50.0,7,365,7,7,365,365,7.0,365.0,t,28,58,88,363,0,0,0,,,,,,,,f,2,1,1,0,
1436,1436,757091121189929574,20241229042300,city scrape,Pedro,2021-05-15,,,,f,1,1,46.1958999,6.1773946,Private room in rental unit,Private room,4,1.0,1.0,1.0,"[""Free parking on premises"", ""Wifi"", ""Smoke alarm"", ""Washer"", ""TV"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door""]",1000.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,t,1,0,1,0,
1438,1438,759409363138531689,20241229042300,city scrape,Sofia,2022-11-13,a few days or more,0.0,42%,f,1,2,46.21284,6.14581,Private room in rental unit,Private room,2,2.0,2.0,1.0,"[""Hair dryer"", ""Washer"", ""Carbon monoxide alarm"", ""BBQ grill"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Dedicated workspace"", ""Iron"", ""Coffee maker"", ""Mountain view"", ""City skyline view"", ""Smoke alarm"", ""Outdoor dining area"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Wifi""]",149.0,1,30,1,1,30,30,1.0,30.0,t,30,60,90,365,0,0,0,,,,,,,,f,1,0,1,0,
1447,1447,766094516165959242,20241229042300,previous scrape,V.,2014-11-21,,,,f,1,1,46.19777,6.15727,Private room in rental unit,Private room,2,,,,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Paid parking off premises"", ""Oven"", ""Body soap"", ""Patio or balcony"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Cleaning products"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,f,1,0,1,0,
1449,1449,769491474955190743,20241229042300,city scrape,Amélé Mawulawoe,2022-11-27,,,0%,f,1,1,46.28909,6.16362,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Essentials"", ""Hair dryer"", ""Washer"", ""TV"", ""Wifi"", ""Kitchen""]",80.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.1
1450,1450,769635514697369313,20241229042300,city scrape,Rene,2013-11-25,within an hour,100.0,100%,f,2,3,46.22094,6.12859,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hot tub"", ""Coffee maker: french press"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Stainless steel single oven"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Dedicated workspace"", ""High chair"", ""Bed linens"", ""Hangers"", ""Drying rack for clothing"", ""Smoke alarm"", ""Toaster"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Paid parking lot on premises \u2013 1 space"", ""Cleaning products"", ""Extra pillows and blankets"", ""Lake view"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",66.0,30,365,30,30,1125,1125,30.0,1125.0,t,0,0,0,202,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.05
1452,1452,770670754416725384,20241229042300,previous scrape,Amalia,2017-07-10,,,,f,1,1,46.19503,6.14288,Private room in rental unit,Private room,1,,,,"[""Hair dryer"", ""Bathtub"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Body soap"", ""Refrigerator"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Room-darkening shades""]",,1,90,1,1,90,90,1.0,90.0,t,0,0,0,0,8,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,f,1,0,1,0,0.32
1455,1455,773610573624395428,20241229042300,previous scrape,David,2013-04-16,a few days or more,0.0,17%,f,2,2,46.1992263,6.1482285,Private room in rental unit,Private room,2,,,,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""City skyline view"", ""Smoke alarm"", ""Oven"", ""Electric stove"", ""Body soap"", ""Paid street parking off premises"", ""Host greets you"", ""Refrigerator"", ""Dishwasher"", ""Radiant heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Courtyard view"", ""Blender""]",,2,31,2,2,31,31,2.0,31.0,t,0,0,0,0,2,0,0,4.5,4.5,4.5,5.0,5.0,5.0,4.5,f,2,1,1,0,0.08
1467,1467,786102610153477027,20241229042300,previous scrape,Reginald,2015-09-10,,,,f,2,2,46.201656,6.2233525,Private room in home,Private room,1,,,,"[""Piano"", ""Washer"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Indoor fireplace"", ""Kitchen"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Iron"", ""Smoke alarm"", ""Outdoor dining area"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Pool"", ""Paid parking on premises"", ""TV"", ""Air conditioning"", ""Wifi"", ""Outdoor shower""]",,1,365,1,1,365,365,1.0,365.0,t,29,59,89,364,0,0,0,,,,,,,,f,1,0,1,0,
1473,1473,788414591736276527,20241229042300,city scrape,Katia,2016-06-12,within a few hours,100.0,71%,f,4,5,46.22996,6.11361,Private room in bed and breakfast,Private room,2,1.5,1.0,1.0,"[""Private backyard"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Piano"", ""Outdoor furniture"", ""Mosquito net"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Garden view"", ""Shower gel"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Park view"", ""Smoke alarm"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Private sauna"", ""Extra pillows and blankets"", ""Shampoo"", ""Mini fridge"", ""Sun loungers"", ""Single level home"", ""Cleaning available during stay"", ""Hot water"", ""Courtyard view"", ""Wifi"", ""Self check-in"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",69.0,3,15,1,1,1125,1125,1.0,1125.0,t,27,56,86,86,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t,3,1,2,0,0.13
1478,1478,793512954151952706,20241229042300,city scrape,Liliane,2018-02-12,within an hour,100.0,89%,f,1,1,46.19797,6.1725,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Essentials"", ""Hair dryer"", ""Shower gel"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Lockbox"", ""Hot water"", ""Body soap"", ""Wifi"", ""Central heating"", ""Self check-in"", ""Hangers"", ""Dedicated workspace""]",62.0,1,5,1,1,5,5,1.0,5.0,t,12,15,15,15,65,34,2,5.0,5.0,4.98,5.0,5.0,4.91,4.95,f,1,0,1,0,2.77
1480,1480,795011662845135981,20241229042300,previous scrape,Sarah,2013-12-11,,,,f,2,3,46.19832,6.14556,Private room in rental unit,Private room,2,,,,"[""Hair dryer"", ""Pets allowed"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Smoking allowed"", ""Kitchen""]",,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,2,1,1,0,0.08
1483,1483,796129781217756021,20241229042300,city scrape,Adrien,2013-05-27,within a few hours,100.0,74%,t,3,3,46.19742,6.14343,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Microwave"", ""Coffee maker"", ""Elevator"", ""Heating"", ""Washer"", ""Hot water"", ""Body soap"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door""]",95.0,1,365,1,1,365,365,1.0,365.0,t,17,17,17,289,35,24,0,5.0,5.0,5.0,5.0,5.0,4.94,4.94,f,2,1,1,0,1.65
1491,1491,799887267995235526,20241229042300,city scrape,Fatima Adriana,2023-01-08,within an hour,100.0,94%,f,1,1,46.1928947,6.1438529,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""First aid kit"", ""Trash compactor"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Exterior security cameras on property"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Clothing storage: closet"", ""Body soap"", ""Lock on bedroom door"", ""Refrigerator"", ""Radiant heating"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",66.0,2,30,2,2,30,30,2.0,30.0,t,24,53,83,358,47,15,0,4.79,4.83,4.98,4.68,4.68,4.79,4.57,f,1,0,1,0,1.96
1494,1494,800789513994589094,20241229042300,previous scrape,Facestore,2020-07-03,,,,f,1,2,46.19451,6.19976,Private room in rental unit,Private room,2,,,,"[""Kitchen"", ""Washer"", ""TV"", ""Paid parking on premises""]",,1,365,1,1,365,365,1.0,365.0,t,29,59,89,364,0,0,0,,,,,,,,f,1,0,1,0,
1497,1497,802109704234901040,20241229042300,previous scrape,Shah,2022-04-19,,,0%,f,1,1,46.21716,6.08736,Room in hotel,Private room,2,,4.0,,"[""Washer"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",,1,365,1,1,365,365,1.0,365.0,t,29,59,89,364,0,0,0,,,,,,,,f,1,0,1,0,
1508,1508,810026094545713505,20241229042300,city scrape,Erik,2014-03-03,within a day,64.0,84%,f,16,65,46.1970803,6.1387986,Private room in rental unit,Private room,1,1.5,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Paid parking off premises"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",71.0,29,365,29,29,365,365,29.0,365.0,t,4,30,60,335,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,16,6,10,0,0.07
1509,1509,810052454412589610,20241229042300,previous scrape,Sélim,2019-10-09,,,73%,t,1,1,46.21076,6.14599,Private room in rental unit,Private room,3,,,,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Ceiling fan"", ""Bed linens"", ""Iron"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Cleaning products"", ""Arcade games"", ""Cooking basics"", ""Hot water"", ""TV"", ""Game console"", ""Wifi""]",,2,10,2,2,10,10,2.0,10.0,t,0,0,0,0,24,5,0,4.96,4.92,4.92,5.0,4.96,4.71,4.88,f,1,0,1,0,1.07
1510,1510,810065343532376978,20241229042300,city scrape,Erik,2014-03-03,within a day,64.0,84%,f,16,65,46.1970803,6.1387986,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",75.0,29,365,29,29,365,365,29.0,365.0,t,0,26,56,331,8,3,0,4.38,4.75,4.5,4.86,4.88,5.0,4.5,f,16,6,10,0,0.43
1512,1512,812934576363615060,20241229042300,city scrape,Ajay,2016-07-25,within an hour,100.0,95%,t,1,2,46.1844418,6.1461101,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Refrigerator"", ""Essentials"", ""Coffee maker"", ""Cleaning products"", ""Shower gel"", ""Shampoo"", ""Cooking basics"", ""Hot water"", ""TV"", ""Body soap"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens""]",50.0,1,7,1,1,7,7,1.0,7.0,t,6,29,55,313,121,77,3,4.83,4.84,4.78,4.93,4.9,4.62,4.79,f,1,0,1,0,5.28
1514,1514,815306146508346228,20241229042300,previous scrape,Nylsa,2017-06-25,,,,f,1,2,46.21555,6.13078,Private room in rental unit,Private room,2,,,,"[""Hair dryer"", ""Iron"", ""Wifi"", ""Dryer"", ""Washer"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Lock on bedroom door""]",,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,6,0,0,5.0,4.83,4.83,5.0,5.0,5.0,4.67,f,1,0,1,0,0.28
