,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
549,549,27597309,20241229042300,previous scrape,Daniela,2017-11-12,within an hour,100.0,100%,f,2,2,46.20092,6.12982,Entire rental unit,Entire home/apt,5,,1.0,,"[""Hair dryer"", ""Lake access"", ""Stove"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Oven"", ""Free parking on premises"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Heating"", ""Children\u2019s books and toys"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",,3,28,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,17,4,0,4.65,4.65,4.76,4.76,4.76,4.53,4.47,f,1,1,0,0,0.22
550,550,27746928,20241229042300,city scrape,Elisabeth,2018-08-14,within a day,100.0,95%,f,2,2,46.22774,6.10982,Entire rental unit,Entire home/apt,2,1.5,1.0,2.0,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Coffee maker"", ""Free parking on premises"", ""Heating"", ""Backyard"", ""Smoke alarm"", ""TV"", ""Private entrance"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Hangers"", ""Fire extinguisher""]",60.0,4,15,4,4,1125,1125,4.0,1125.0,t,0,0,0,186,46,8,0,4.98,4.96,4.96,4.91,4.96,4.96,4.89,t,1,1,0,0,0.6
553,553,27919851,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.18708,6.15541,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Paid parking off premises"", ""Oven"", ""Refrigerator"", ""Dishwasher"", ""Free street parking"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in""]",259.0,6,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,349,18,0,0,4.83,4.67,5.0,4.67,4.94,4.61,4.56,f,101,92,7,0,0.24
564,564,28534716,20241229042300,city scrape,Alexandra,2013-05-07,within an hour,100.0,86%,f,1,2,46.20514,6.12995,Entire rental unit,Entire home/apt,4,1.5,3.0,4.0,"[""Hair dryer"", ""Books and reading material"", ""Stove"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Private entrance"", ""Outdoor furniture"", ""Breakfast"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Babysitter recommendations"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Changing table"", ""Dining table"", ""Coffee"", ""Portable fans"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Dishwasher"", ""Board games"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Children\u2019s books and toys"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",135.0,7,1125,1,7,1125,1125,6.9,1125.0,t,3,8,11,11,34,2,0,4.79,4.79,4.26,4.94,4.91,4.82,4.71,f,1,1,0,0,0.45
568,568,29002033,20241229042300,city scrape,Charles,2012-08-10,within a few hours,100.0,53%,f,1,1,46.20463,6.16084,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Waterfront"", ""Lake access"", ""Bathtub"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Free street parking"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",151.0,3,1125,2,3,1125,1125,2.6,1125.0,t,0,21,21,21,38,4,0,4.53,4.55,4.34,4.32,4.45,4.92,4.66,f,1,1,0,0,0.51
574,574,29143747,20241229042300,previous scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.19992,6.1683,Entire rental unit,Entire home/apt,4,,1.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Free street parking"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in""]",,2,365,2,2,365,365,2.0,365.0,t,0,0,0,2,93,0,0,4.33,4.56,4.37,4.62,4.49,4.72,4.35,f,101,92,7,0,1.24
575,575,29180555,20241229042300,city scrape,Sophie,2014-09-16,within an hour,100.0,100%,f,1,1,46.21232,6.11506,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Carbon monoxide alarm"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Building staff"", ""Essentials"", ""Baking sheet"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in""]",120.0,3,90,3,3,1125,1125,3.0,1125.0,t,11,22,22,102,91,15,1,4.87,4.95,4.89,4.9,4.87,4.76,4.82,f,1,1,0,0,1.23
578,578,29259762,20241229042300,city scrape,Marie Et Jules,2015-09-20,within an hour,100.0,100%,f,15,24,46.21089,6.12286,Private room in loft,Private room,3,1.0,1.0,3.0,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Fast wifi \u2013 445 Mbps"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""First aid kit"", ""Central heating"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Lockbox"", ""Clothing storage: walk-in closet"", ""Smoke alarm"", ""Fire extinguisher"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Free street parking"", ""Baby bath"", ""Hot water"", ""Self check-in"", ""Room-darkening shades""]",49.0,2,15,2,2,1125,1125,2.0,1125.0,t,15,26,54,297,48,11,0,4.65,4.6,4.73,4.81,4.79,4.73,4.63,f,15,7,8,0,0.65
582,582,29323288,20241229042300,city scrape,Marie Et Jules,2015-09-20,within an hour,100.0,100%,f,15,24,46.21044,6.12421,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Siemens induction stove"", ""Hot water kettle"", ""Shared patio or balcony"", ""Bathtub"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Garden view"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free driveway parking on premises \u2013 2 spaces"", ""Lockbox"", ""Drying rack for clothing"", ""Fast wifi \u2013 139 Mbps"", ""Clothing storage: wardrobe"", ""Self check-in"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Sun loungers"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Baby bath - available upon request"", ""Changing table - available upon request"", ""Room-darkening shades""]",72.0,2,7,2,2,1125,1125,2.0,1125.0,t,15,19,37,230,12,0,0,4.83,4.92,4.92,5.0,4.83,4.83,4.75,t,15,7,8,0,0.16
583,583,29325047,20241229042300,city scrape,Marie Et Jules,2015-09-20,within an hour,100.0,100%,f,15,24,46.20949,6.12429,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Siemens induction stove"", ""Hot water kettle"", ""Laundromat nearby"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Garden view"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Fast wifi \u2013 246 Mbps"", ""Clothing storage: wardrobe and dresser"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Lockbox"", ""Self check-in"", ""Smoke alarm"", ""Oven"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Luggage dropoff allowed"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Baby bath - available upon request"", ""Indoor fireplace: ethanol, wood-burning"", ""Changing table - available upon request"", ""Room-darkening shades""]",72.0,2,7,2,2,1125,1125,2.0,1125.0,t,14,18,35,223,7,1,0,5.0,4.86,5.0,5.0,4.86,4.71,4.86,t,15,7,8,0,0.15
584,584,29383677,20241229042300,city scrape,Marie Et Jules,2015-09-20,within an hour,100.0,100%,f,15,24,46.21124,6.12273,Private room in loft,Private room,3,1.0,1.0,2.0,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Hot water kettle"", ""Laundromat nearby"", ""Carbon monoxide alarm"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Fast wifi \u2013 151 Mbps"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free driveway parking on premises \u2013 2 spaces"", ""Lockbox"", ""Clothing storage: walk-in closet"", ""Iron"", ""Siemens electric stove"", ""Smoke alarm"", ""Oven"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Self check-in""]",49.0,2,15,2,2,1125,1125,2.0,1125.0,t,13,23,51,292,6,2,0,4.33,4.5,4.17,4.67,4.67,4.5,4.5,t,15,7,8,0,0.2
586,586,29474298,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.19978,6.16107,Room in boutique hotel,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Washer"", ""Breakfast"", ""Carbon monoxide alarm"", ""Building staff"", ""Essentials"", ""Elevator"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Paid parking off premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Free street parking"", ""Heating"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Self check-in""]",150.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,9,2,0,4.22,4.44,4.44,4.22,4.67,4.56,4.11,f,101,92,7,0,0.15
592,592,29749870,20241229042300,city scrape,Marie Et Jules,2015-09-20,within an hour,100.0,100%,f,15,24,46.20978,6.12304,Entire loft,Entire home/apt,7,1.0,2.0,6.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Private entrance"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Fast wifi \u2013 461 Mbps"", ""Ping pong table"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Window guards"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Shared backyard \u2013 Fully fenced"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free driveway parking on premises \u2013 2 spaces"", ""Lockbox"", ""Iron"", ""Self check-in"", ""Siemens electric stove"", ""Smoke alarm"", ""Oven"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Cooking basics"", ""Hot water"", ""TV"", ""Baby bath - available upon request"", ""Courtyard view"", ""Changing table - available upon request"", ""Pool table"", ""Room-darkening shades""]",110.0,2,7,2,2,1125,1125,2.0,1125.0,t,13,24,50,292,62,9,1,4.5,4.61,4.73,4.77,4.79,4.66,4.68,f,15,7,8,0,0.83
593,593,29790176,20241229042300,city scrape,Winnie,2015-03-22,within a few hours,100.0,29%,f,1,2,46.21058,6.14929,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Coffee maker"", ""Elevator"", ""Private living room"", ""Heating"", ""Washer"", ""TV"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hangers""]",94.0,3,1125,3,3,1125,1125,3.0,1125.0,t,9,34,41,125,26,5,1,5.0,5.0,5.0,5.0,5.0,4.96,4.96,f,1,0,1,0,0.37
597,597,29942581,20241229042300,city scrape,Kristina,2015-10-31,within an hour,100.0,100%,f,1,1,46.20153,6.15741,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Hair dryer"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Clothing storage: wardrobe and dresser"", ""Coffee"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Iron"", ""Dishwasher"", ""Heating"", ""Cleaning products"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",103.0,2,30,1,2,30,30,2.0,30.0,t,17,17,17,17,1,1,1,5.0,5.0,4.0,5.0,5.0,4.0,5.0,f,1,1,0,0,1.0
602,602,30489466,20241229042300,city scrape,David,2013-12-03,within a few hours,100.0,26%,f,29,29,46.21262,6.13183,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",150.0,30,700,30,30,700,700,30.0,700.0,t,30,60,90,365,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,28,28,0,0,0.09
604,604,30552736,20241229042300,city scrape,Jenny,2018-12-05,within an hour,100.0,100%,f,2,2,46.21033,6.14184,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Hair dryer"", ""Stove"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in""]",116.0,2,1125,2,2,1125,1125,2.0,1125.0,t,28,58,88,91,171,12,1,4.66,4.75,4.64,4.78,4.81,4.79,4.51,t,2,2,0,0,2.39
605,605,30580109,20241229042300,city scrape,Philippe,2015-10-09,within a few hours,95.0,84%,f,51,59,46.28825,6.23114,Entire home,Entire home/apt,6,2.5,3.0,5.0,"[""Hair dryer"", ""Beach view"", ""Long term stays allowed"", ""Waterfront"", ""Hot water kettle"", ""Lake access"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Outdoor furniture"", ""Mosquito net"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""High chair"", ""Lockbox"", ""Private backyard \u2013 Not fully fenced"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""BBQ grill: gas"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Cleaning available during stay"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Outdoor shower""]",300.0,3,1125,3,3,1125,1125,3.0,1125.0,t,26,56,86,176,65,5,0,4.94,4.88,4.71,4.86,4.85,4.95,4.8,f,32,30,2,0,0.89
608,608,30734477,20241229042300,previous scrape,Julie,2013-08-19,within a day,100.0,100%,f,1,1,46.21318,6.13174,Entire rental unit,Entire home/apt,3,,1.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Wine glasses"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Coffee"", ""Ethernet connection"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""Coffee maker"", ""Drying rack for clothing"", ""Oven"", ""Toaster"", ""Body soap"", ""Paid street parking off premises"", ""UE boom - urbanears  sound system with Bluetooth and aux"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Cleaning available during stay"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",,14,365,14,14,365,365,14.0,365.0,t,0,0,0,0,3,3,1,5.0,5.0,5.0,5.0,5.0,4.67,4.67,f,1,1,0,0,0.27
610,610,30924384,20241229042300,city scrape,David,2013-12-03,within a few hours,100.0,26%,f,29,29,46.21363,6.13141,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Portable fans"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Oven"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",155.0,360,1125,360,360,1125,1125,360.0,1125.0,t,30,60,90,365,3,0,0,5.0,4.67,4.67,4.67,4.33,4.67,4.33,f,28,28,0,0,0.04
611,611,30949949,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.2045,6.16164,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",150.0,30,365,30,30,365,365,30.0,365.0,t,22,22,22,119,38,0,0,4.53,4.74,4.58,4.87,4.55,4.87,4.34,f,101,92,7,0,0.53
616,616,31166209,20241229042300,previous scrape,Philippe,2015-10-09,within a few hours,95.0,84%,f,51,59,46.22053,6.15035,Entire rental unit,Entire home/apt,4,,1.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,22,0,0,4.68,4.91,4.5,4.95,4.82,4.91,4.59,f,32,30,2,0,0.3
618,618,31374489,20241229042300,city scrape,David,2013-12-03,within a few hours,100.0,26%,f,29,29,46.19022,6.14365,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""High chair"", ""Hangers"", ""Iron"", ""Oven"", ""Paid street parking off premises"", ""Refrigerator"", ""Microwave"", ""Coffee maker: pour-over coffee"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""TV"", ""Wifi""]",99.0,50,1125,50,50,1125,1125,50.0,1125.0,t,30,60,90,365,14,0,0,4.21,4.57,4.14,4.36,4.21,4.57,4.29,f,28,28,0,0,0.2
622,622,31551129,20241229042300,previous scrape,Philippe,2015-10-09,within a few hours,95.0,84%,f,51,59,46.18555,6.13936,Entire rental unit,Entire home/apt,3,,1.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Oven"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,3,0,0,4.0,3.67,3.67,3.67,4.0,3.67,3.67,f,32,30,2,0,0.04
624,624,31619098,20241229042300,city scrape,Karim,2015-01-29,within an hour,100.0,100%,f,7,8,46.20287,6.15853,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Bathtub"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Carbon monoxide alarm"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""High chair"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Smoke alarm"", ""Oven"", ""Body soap"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Microwave"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Children\u2019s books and toys"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",219.0,1,1125,1,1,1125,1125,1.0,1125.0,t,22,51,80,284,240,22,3,4.45,4.63,4.36,4.8,4.85,4.84,4.35,f,4,4,0,0,3.32
627,627,31946608,20241229042300,city scrape,Jean-Marie,2016-03-03,within an hour,100.0,100%,f,1,1,46.20444,6.13679,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Hair dryer"", ""Bathtub"", ""Washer"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Host greets you"", ""Free parking on premises"", ""Refrigerator"", ""Heating"", ""Hot water"", ""Shampoo"", ""Wifi""]",280.0,3,5,2,3,5,5,2.3,5.0,t,0,3,16,74,33,4,0,4.91,4.97,4.91,4.91,4.94,4.97,4.79,t,1,1,0,0,0.46
638,638,32394323,20241229042300,previous scrape,Philippe,2015-10-09,within a few hours,95.0,84%,f,51,59,46.19413,6.16009,Entire rental unit,Entire home/apt,2,,1.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""High chair"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Children\u2019s dinnerware"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,15,0,0,4.87,5.0,5.0,5.0,5.0,4.93,4.73,f,32,30,2,0,0.21
